"fnessays";"content"
"data2_8_067.txt";"Im elektronischen Katalog werden Produkte (Infos, Preise, usw.) gespeichert und ermöglichen es dem Kunden z.B: Informationen über Produkte einzuholen und zu bestellen; Katalog besteht aus einer Datenbank, in der Produkte gespeichert sind; diese DB liegt auf einem Server; Kunden greifen über Internet auf die Informationen zu; Anbieter: füllt DB mit Daten; meistens schon mit Artikelverwaltungsprogramm verbunden; hat Softwarekomponente die Bestellung wartet Kunde: öffnet Katalog im Internet; informiert sich über Produkte; hat Suchmöglichkeiten; kann sich als Benutzer registrieren (ev. Rabatte) , wählt Produkt aus -> Warenkorb -> speichert Artikel -> kann Bestellung abschicken; sichere Verbindung (z.B: SSL) -> verschiedene Zahlungsarten"
"data3_0_041.txt";"Kommunikationsziel: Mit welchem Medium wurde der grüne Veltliner am stärksten erreicht? A: Mit dem Freizeitjournal werden die angegebene Klientel für den angegebenen Auftrag erreicht."
"data3_0_042.txt";"Ich würde Plan 1 auswählen da die ""Opportunity to see"" bei Plan 1 22 beträgt und höher ist als bei Plan 2. Ich muss möglichst viele Personen erreichen um zum ausprobieren ermuntern zu können. Es hilft nichts wenn ich nach den Kosten auswähle."
"data3_0_043.txt";"Plan 1 Plan 1 hat mit 22 OTS Punkten die höchste Tiefenwirkung in der Zielgruppe aller Weißweintrinkerinnen Österreichs, also die höchste Kontaktchance. Auch die Kosten des Plans sind geringer als bei Plan 2."
"data3_2_040.txt";"Plan 2: da ich durch minimale Mehrkosten für die Schaltungen -> mehr Schaltungen habe und -> eine wesentlich größere Reichweite sowohl gesamt als auch in der Zielgruppe"
"data3_3_036.txt";"Plan 2 erscheint wesentlich besser, da um beinahe die gleichen Kosten mehr Schaltungen mit einer wesentlich höheren Reichweite erreicht werden können (+ 20 %) Auch die Kosten / 1000 Nutzer sind deutlich geringer!"
"data3_3_037.txt";"Plan 2 eigent sich am besten, da er eine hohe Breitenwirkung (80 %) erzielt, die Tiefenwirkung nur wenig geringer ist (OTS von 20 zu OTS Plan 1 von 22) und auch die Gesamtkosten nur wenig höher liegen. Außerdem ist der 1000 Nutzer Preis und der 1000 Kontakte Preis bei Plan 2 kleiner. Man möchte ja möglichst viele Weintrinker erreichen => Plan mit höherer Breitenwirkung = Plan 2"
"data3_3_038.txt";"Plan 2 brächte sehr hohe Reichweite -> Breitenwirkung und bei Plan 2 mit 80 % gegeben. Auch sind mein 1000 Kontakte Preis und mein 1000 Nutzer Preis geringer als bei Plan 1."
"data3_3_039.txt";"Plan 2: Streuung in allen genannten Medien bessere Breitenwirkung (80 % Reichweite) Tiefenwirkung zwar geringer (um 2 Durchschnittskontaktchancen) er ist zwar der teurere (3000 ) -> eher gering allerdings hat er das bessere Preis / Leistungsverhältnis (1000 Kontakte Preis: 15,81 , 1000 Nutzer Preis: 316,25 ) mehr Schaltungen -> öftere Wiederholung der Werbung, Präsenz ist gut geeignet um Bekanntheit zu  erlangen."
"data3_4_013.txt";"Ich würde Plan 2 präferieren, weil es große Unterschiede in der Reichweite gibt -> Plan 2 erreicht um 20 % mehr Leute als Plan 1 Plan 2 ist zwar billiger (1000 Kontakt Preise) aber hier gibt es nicht so großen Unterschied wie bei der Reichweite die Tiefenwirkung ist nur gering weniger als wie bei Plan 1."
"data3_4_014.txt";"Plan 2 Die Reichweite (Breitenwirkung) in der Zielgruppe ist höher als in Plan 1 (80 %) [also  nicht inferior]. Die Durchschnittskontaktchancen sind höher 16. Sowohl die Kosten für den 1000er  Nutzer Preis (316) als auch die Kosten  pro 1000 Kontakte (15,8) sind geringer als bei Plan 1."
"data3_4_015.txt";"Ich würde Plan 2 wählen, da er die höchste Reichweite in der Zielgruppe hat (80 %), die niedrigeren Kosten / 1000 Nutzer (316 : 417) und in Folge auch die niedrigeren Kosten / 1000 Kontakte (16,-) Der OTS Wert ist zwar geringer, das ist aber nur ein geringfügiger Unterschied im Vergleich zum Kostenvorteil und der höheren Reichweite"
"data3_4_016.txt";"Plan 2 Die Gesamtkosten sind zwar leicht höher die 1000 Kosten spiegeln aber ein deutlich besseres Preis Leistungsverhältnis wieder. Die Reichweite ist wesentlich höher und die OTS sind nicht deutlich schlechter. Prinzipiell könnte man sich auch gegen Plan 1 entscheiden da eine Reichweite von 60 % eine zu geringe Breitenwirkung hat Darüber hinaus ist bei Plan 2 anzunehmen, dass Gusto eine hohe Zielgruppenattraktivität erzielen wird."
"data3_4_017.txt";"Plan 2 ist besser geeignet, da das Ziel nur das Ausprobieren ist, daher sind 20 OTS ausreichend die Kosten annähernd gleich die Reichweite viel höher (wichtig!) die höheren Kontakt / Nutzer Preise vertretbar"
"data3_4_018.txt";"Plan 2, da 80 % Reichweite, größere Breitenwirkung, Tiefenwirkung OTS ist nicht viel schlechter als in Plan 1 und auch nicht viel teurer. Kosten / 1000 Nutzer billiger"
"data3_4_019.txt";"Ich würde Plan 2 wählen da: er eine höhere Reichweite hat da 1000 Nutzer Preise und 1000 Kontakt Preise niedriger ist da OTS ist um 2 Kontaktchancen niedriger da gesamte Plan ist zwar etwas teurer aber nicht sehr. Da möglichst viele Personen den Wein probieren sollen ist die Reichweite wichtiger als die OTS."
"data3_4_020.txt";"Ich würde mich für Plan 2 entscheiden, da er zwar eine Spur teurer ist, aber eine Reichweite von 80 % besitzt (60 % Plan 1) => Breitenwirkung und die Kosten bei 1000 Nutzer Preise, 1000 Kontakte Preise auch geringer sind. Durchschnittskontaktchance (OTS, Opportunity to see) liegt mit 20 nur 2 Punkte hinter Plan 1."
"data3_4_021.txt";"Plan 2: Kosten nur geringfügig höher Reichweite um 20 % über Plan 1 OTS fast ident (20 = guter Wert) klar besseres Preis / Leistungsverhältnis"
"data3_4_022.txt";"Da man alle Weintrinker in Österreich erreichen will, sollte eine große Reichweite durch den Mediaplan herauskommen => Plan 2 => 80 % der Zielgruppe wird erreicht Plan 2 hat geringeres Preis Leistungsverhälntis => 1000 Nutzer Preis 316 => 1000 Kontakt Preis 16 Plan 2 hat eine große Breitenwirkung und damit geringere Tiefenwirkung (20 OTS) Plan 2 sollte gewählt werden"
"data3_4_023.txt";"Entscheidung für Plan 2, da er sowohl eine hohe Breitenwirkung (Reichweite 80 %) als auch eine zu Plan 1 vergleichbare Tiefenwirkung (OTS 20) erzielt. Dadurch sind auch die Kontakt- und  Nutzer Preise in 1000 billiger als bei Plan 1 hohe Breitenwirkung -> viele sollen erreicht werden -> ziehlt eher auf die Markenbekanntheit ab hohe Tiefenwirkung -> Erreichte sollen animiert werden, etwas zu tun -> zielt eher auf das Image ab"
"data3_4_024.txt";"Plan 2, weil geringere Kosten, höhere Reichweite die Durchschnittskontaktchancen sind bei beiden ziemlich gleich. (Plan 1 würde man nur wählen wenn man höhere Kosten in Kauf nimmt, aber die Durchschnittskontaktdaten sind höher als Plan 2, jedoch ist die Reichweite zu gering)."
"data3_4_025.txt";"Entscheidung für Plan 2, welcher von den Gesamtkosten nur marginal über Plan 1 liegt, aber folgende Vorzüge hat: höhere absolute Reichweite in der Zielgruppe, daraus folgt höhere prozentuelle Reichweite in der Zielgruppe höhere Kontaktsumme bei nur unwesentlich niedrigerem OTS-Wert (der aber unter dem Aspekt der Breitenwirkung noch dazu zu relativieren ist) niedrigerer 1000 Nutzer Preis niedrigerer 1000 Kontakte Preis"
"data3_4_026.txt";"Es sollte Plan 2 gewählt werden, da er eine höhere Breite aufweist da er zusätzlich den Werbeträger Gusto beinhaltet eine höhere Reichweite (80 %) in der Zielgruppe hat die Wirkungstiefe von 20 Kontaktchancen ist im Vergleich zu Plan 1 mit 22 Kontaktchancen zwar weniger aber dennoch völlig  ausreichend Preislich stark unter Plan 1 liegt und somit deutlich kostengünstiger ist"
"data3_4_027.txt";"Ich wähle Plan 2 da die Reichweite in der Zielgruppe größer ist als in Plan 1 die Kontaktchancen mit 20 genügend groß sind und sowohl die Kosten pro 1000 Nutzer und Kosten pro 1000 Kontakte"
"data3_4_028.txt";"Plan 2: die Breitenwirkung mit 80 % wesentlich höher und auch die 1000 Nutzer Preise und die 1000 Kontakte Preise wesentlich günstiger Ich wähle diesen Plan obwohl Plan 1 einen besseren OTB-Wert (Tiefenwirkung) hat, deswegen, weil er bei allen anderen kennzahlen wesentlich besser abschneidet und ein OTB-Wert von 20 sehr gut ist (jeder Weintrinker hat bis zu 20 Wiederholungschancen)"
"data3_4_029.txt";"Plan 2! Breitenwirkung ist mit 80 % Reichweite deutlich höher OTS ist 16 (sollte mindestens 15 (hier erreicht) um ausreichende Tiefenwirkung zu haben) 1000 Kontakte Preis ist etwas geringer als bei Plan 1 nur 1000 Nutzer Preis ist etwas höher als bei Plan 1"
"data3_4_030.txt";"Um das Kommunikationsziel erreichen zu können sollte Mediaplan 2 ausgewählt werden, obwohl die Kosten höher sind => aufgrund mehrerer Kriterien Plan 2 erreicht 80 % (Breitenwirkung) der Zielgruppe (vs. 60 % => Plan 1) Plan 2 hat den weitaus günstigeren 1000 Nutzer Preis (100 !) und den günstigeren 1000 Kontakte Preis d.h. Plan 2 bietet das bessere Preis Leistungsverhältnis Tiefenwirkung etwas schlechter! OTS sind zwar um 2 weniger als in Plan 1 jedoch bietet Plan 2 die bessere Breitenwirkung"
"data3_4_031.txt";"1000 Nutzer Preis = Vergleich des Preis Leistungs Verhältnisses Plan 2 -> da die Durchschnittskontaktchancen bei 20 OTS liegen (nur 2 OTS unter Plan 1) die Reichweite aber mit 80 % weit über Plan 1 liegt. Bei Plan 1 wird ja fast die Hälfte (40 %) der Zielgruppe nicht erreicht. Abgesehen davon ist Plan 2 bezüglich der 1000 Nutzer Preise mit 316  Plan 1 überlegen; die höheren Gesamtkosten um 3000  sind zu vernachlässigen."
"data3_4_032.txt";"Plan 2: hat mit OTS = 20 zwar die geringere Tiefenwirkung der beiden Mediapläne, jedoch die deutlich höhere Breitenwirkung (80 % der Zielgruppe). Außerdem sind die Kosten / 1000 Leser Kosten / 1000 Nutzer um ein deutliches geringer als bei Plan 1. Die Gesamtkosten sind annähernd gleich hoch wie bei Plan 1. Konklusio: Ich würde Plan 2 wählen, er hat zwar um 2 OTS die geringere Tiefenwirkung, dennoch kann ich um 20 % mehr Breitenwirkung und geringere Kosten bei den Lesern und Nutzern erreichen."
"data3_4_033.txt";"Plan 2: Begründung: Plan 2 hat mit 80 % die höhere Reichweite (60 % Plan 1) und dies ist auch die  wichtigste Kennzahl. Außerdem weist er auch sowohl bei den 1000 Nutzer Kosten, wie auch den 1000 Kontakt Kosten die geringeren Kosten auf (wenn auch nur in einer eher knappen Abweichung zu Plan 1) Bei den Durchschnittlichen Kontaktchancen hat er mit 20 zwar einen geringeren Wert als Plan 1 mit 22, doch ist dies nur ein sehr geringer Unterschied. Auch der Unterschied bei den gesamten Plankosten ist sehr gering (Plan 2 um 3000 teurer) und daher denke ich sind die Reichweite, 1000 Nutzer Preise, und 1000 Kontakt Preise ausschlaggebend für Plan 2."
"data3_4_034.txt";"In diesem Fall muss man sich für Plan 2 entscheiden. Die Reichweite ist mit 80 % weit höher als bei Plan 1. Die durchschnittlichen Kontaktchancen sind mit zwei weniger nicht viel geringer und auch das Preis / Leistungsverhältnis ist besser (1000 Nutzer Preise) Breitenwirkung und tiefenwirkung sind in Ordnung, womit das Kommunikationsziel besser erreicht werden kann."
"data3_4_035.txt";"Ich wähle Plan 2: die Weinmarketinggesellschaft möchte alle regelmäßigen Weintrinker erreichen, daher ist eine möglichst große Breitenwirkung zu erzielen. Sowohl die Reichweite der Zielgruppe als auch die Breitenreichweite ist in Plan 2 besser als in Plan 1. Die Tiefenwirkung ist zwar in Plan 2 schlechter (20 OTS Punkte), aber nur minimal."
"data3_5_001.txt";"Ziel = Aufforderung zum Ausprobieren -> möglichst hohe  Breitenwirkung (-> Reichweite!) Entscheidung für Plan 2, da höhere Reichweite und außerdem auch niedrigere 1000 Nutzer Preise, 1000 Kontakte Preise (-> besseres Preis Leistungs Verhältnis) Durchschnittskontaktchance (OTS) ist mit 20 auch sehr gut und Reichweite unwesentlich schlechter als bei Plan 1 (22)"
"data3_5_002.txt";"Ich wähle Plan 2, da die Reichweite von 80 % um 20 % höher liegt als bei Plan 1 und sich die österreichische Weinmarketinggesellschaft das Ziel gesetzt hat möglichst viele Weintrinker zum Probieren zu ermuntern. Auch bei den OTS Werten liegt Plan 2 nur um 2 Punkte zurück (nur geringe Abweichung) Kosten pro 1000 Nutzer bzw. Kontakte sind zwar in diesem Fall nicht so interessant, liegen aber deutlich niedriger als bei Plan 1 (obwohl die Gesamtkosten des Plans etwas höher sind)"
"data3_5_004.txt";"Plan 2, weil er eine viel größere Breitenwirkung besitzt (Reichweite 80 %), während Plan 1 nur annähernd die Hälfte der Zielpersonen erreicht. Im Durchschnitt 20 Kontakte zu Weintrinkerinnen sind sehr gut und nahezu gleich mit Plan 1 der 2 Personen mehr kontaktiert. Das Preis Leistungs Verhältnis ist auch auf jeden Fall im Plan 2 besser: hier sind die Kosten pro 1000 Nutzer weit geringer, ebenso die Kosten pro 1000 Kontakte um 3. Dazu ist Plan 2 nur geringfüfig teurer (3000) als Plan 1. Summa Summarum weist Plan 2 eine sehr gute Breiten- und Tiefenwirkung auf, der mit hoher Wahrscheinlichkeit das angepeilte Ziel erreichen wird!"
"data3_5_005.txt";"Mit Plan 2 werde ich das Kommunikationsziel am ehesten erreichen, da die Reichweite Breitenwirkung (80 %) und die Tiefenwirkung ausreichen sollten (OTS = 20) um das Kommunikationsziel zu erreichen. Bei Plan 1 ist die Breitenwirkung mit 60 % viel zu gering. Die Kosten pro 1000 Nutzer und 1000 Kontakte sprechen auch für Plan 2."
"data3_5_006.txt";"Plan 2 Weil: größere Reichweite (= Breitenwirkung) Ich unterstelle den Weißweintrinkern hohes Involvement bei Qualitätsweinen -> Verzichte auf minimalen  (2 Kontakte / Nutzer) Vorteil bei Tiefenwirkung (bei Plan 1), 20 OTS sind  völlig genug Preis ist zwar ein wenig höher (3000 ) aber  1000 Nutzer Preise und 1000 Kontakte Preise sind viel niedriger (1000 Nutzer Preise um fast 25 %)"
"data3_5_008.txt";"Wähle Plan 2 -> möchte, dass viele Personen aus meiner Zielgrupe Wein probieren -> brauche hohe Breitenwirkung -> Plan 2 80 % (statt 60 % bei Plan 1) 1000 Nutzer Preise und 1000 Kontakte Preise auch niedriger als in Plan 1 OTS nur um 2 Kontakte weniger -> auch nicht so schlecht"
"data3_5_009.txt";"Plan 2 ist klar zu bevorzugen. Die Reichweite von 80 % ist gut (optimal: > 80 %), die OTS von 16 (also 16 Kontaktchancen pro Person) sind sehr gut. Beide dieser Werte liegen also über Plan 1. Noch dazu sind der 1000 Nutzer Preis  von Plan 2 und der 1000 Kontakte Preis unter dem Preis von Plan 1. Plan 2 kostet insgesamt um 3000  mehr, aber da das Ergebnis der Kennzahlen so deutlich ausfällt, kann hier nur Plan 2 in Betracht gezogen werden!"
"data3_5_011.txt";"Man muss große Zielgruppe (1 Million) zum Ausprobieren bewegen -> d.h. möglichst viele Zielpersonen erreichen -> braucht große Breitenwirkung -> Plan 2 erfüllt Anforderung. Plan 2 hat außerdem besseres Preis-Leistungsverhältnis (1000 Nutzer Preise = 316,- -> kostet soviel um 1000 Zielpersonen zu erreichen) außerdem mit OTS Wert nicht viel schlechter als Plan 1 (nur 2 OTS Punkte Unterscheid) => wähle Plan 2!"
"data3_5_012.txt";"Bei der Wahl kommt es darauf an, ob ich Breitenwirkung (Reichweite) oder Tiefenwirkung (OTS) erzielen will (zB bei  Imageverbesserung). Hier sollte meiner Meinung nach Plan 2 gewählt werden, da die OTS fast gleich sind 22 Plan 1 - 20 Plan 2 = kein großer Unterschied, doch die Kosten pro 1000 Nutzer und Kosten pro 1000 Kontakte bei Plan 2 billiger sind (Nutzer: 2 um 101,- , Kontakte 2 um 3  günstiger als 1)"
"data5_01.txt";"Kashyap klassifiziert Metadaten (Daten über Daten) in folgende Kategorien. Inhaltsunabhängige Metadaten (Content-independent metadata): Dieser Datentyp sammelt Informationen welche unabhängig vom Inhalt sind. Beispiele: Speicherzelle (Speicherort), Modifikationsdatum. Inhaltsabhängige Metadaten (Content-dependent metadata): dieser Metadatentyp hängt vom Inhalt ab. Beispiele: Dokumentgröße, Anzahl der Reihen/Spalten. Diese Daten können wiederum unterteilt werden. Direkt inhaltsabhängige Metadaten (direkt content-based metadata): Dieser Metadatentyp hängt direkt vom Inhalt ab. Beispiele: Volltextanzeigen. Inhaltsbeschreibende Metadaten (Content-descriptive metadata): Dieser beschreibt den Inhalt ohne den direkten Nutzen daraus und beinhaltet den Gebrauch von Wissen oder menschlichen Sichtweisen und Erkenntnissen. Beispiele: Duft eines Blumenbildes, schriftliche Erläuterungen eines Bildes. Bereichsunabhängige Metadaten (Domain-independent metadata): Dieser Metadatentyp sammelt Informationen über das Dokuments unabhängig von den Applikationen oder Arbeitsbereichen der Information. Beispiele: C/C++ Syntaxbaum und HTML/SGML Dokumenttypendefinitionen. Bereichsspezifische Metadaten (Domain-specific metadata): Dieser sammelt Informationen über das Dokument abhängig von den Applikationen oder Arbeitsbereichen des Quelldokuments. Beispiel: Bei Flächen und Bevölkerungsdaten von Volkszählungen stellt das Schema der Datenbank bereichsspezifische Metadaten dar. "
